高清央卫,#genre#
🇮🇪爱尔兰PTE,http://iptv.zkbhj.com/tv/url/go?id=d4dd1ef144307e03186671c87f7bd80cf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇮🇷伊朗SL 2,http://iptv.zkbhj.com/tv/url/go?id=40d00fa8b0851918ea131a8d3516326ef2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇦🇺澳大利亚2GB SYDNEY,http://iptv.zkbhj.com/tv/url/go?id=09f8e2b6f395bdde601a600466f56558f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇷🇺俄罗斯Zvezda TV,http://iptv.zkbhj.com/tv/url/go?id=6414b076391433933457f71277ba6947f2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇯🇵日本日テレNEWS24,http://iptv.zkbhj.com/tv/url/go?id=729942d34e8518d7d5d61c380136549bf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇪🇸西班牙DW Español Ⓢ,https://dwamdstream104.akamaized.net/hls/live/2015530/dwstream104/stream04/streamPlaylist.m3u8
🇮🇹意大利Food Network,https://dk3okdd5036kz.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-o4pw0nc02sthz/Foodnetwork_IT.m3u8
🇮🇶伊拉克Dijlah TV,https://ghaasiflu.online/Dijlah/tracks-v1a1/playlist.m3u8
🇫🇮芬兰Alfa Ⓢ,https://irrtv2.digitacdn.net/live/ott/irrtv/playlist.m3u8?organizationId=229401409&suiteItemId=230439940
🇨🇷哥斯达黎加Canal 8,http://mdstrm.com/live-stream-playlist/5a7b1e63a8da282c34d65445.m3u8
🇧🇾白俄罗斯Radio HIT Orsk,http://hithd.camsh.orsk.ru/hls/hithd.m3u8
🇹🇷土耳其TRT World,https://tv-trtworld.medya.trt.com.tr/master.m3u8
🇳🇱荷兰Omrop Fryslân,https://d3pvma9xb2775h.cloudfront.net/live/omropfryslan/f8f68bd5/playlist.m3u8
🇧🇩孟加拉国DurontoTV,https://tvsen4.aynaott.com/durontotv/index.m3u8
🇹🇭泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
🇮🇩印度尼西亚CNN Indonesia,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
🇹🇭泰国Thai PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
🇺🇦乌克兰KPBIM,https://cdn.1tvcrimea.ru/1tvcrimea.m3u8
🇬🇧英国Desi Plus,http://cdn2.live247stream.com/desiplus/tv/playlist.m3u8
🇸🇬新加坡Channel News Asia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
🇨🇦加拿大Prime Canada TV,http://cdn27.live247stream.com/primecanada/247/primecanada/stream1/chunks.m3u8
🇨🇦加拿大Global News,http://iptv.zkbhj.com/tv/url/go?id=188da1cd42026cce4e3c6fd900520b5bf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇶🇦卡塔尔Al Jazeera Arabic,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
🇦🇫阿富汗AFP,http://iptv.zkbhj.com/tv/url/go?id=10d59bfa8f43d0fa3436a84f77910cabf2325e82e1723382000c25c9009b1449703a53d8cb741b92224765715d1a7388d43b8da7f422852ecf86f83de913c00f
🇦🇫阿富汗5AAB TV,http://158.69.124.9:1935/5aabtv/5aabtv/chunklist_w2029417072.m3u8?checkedby:iptvcat.com
🇧🇩孟加拉国DESHI TV,https://deshitv.deshitv24.net/live/myStream/playlist.m3u8
🇧🇩孟加拉国DESHI TV,http://208.86.19.13:81/514.stream/index.m3u8
🇰🇷韩国MBC,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
🇰🇷韩国KBS Drama,http://8.138.7.223/tv/korea.php?id=32
🇰🇷韩国AriangTV,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
🇰🇷韩国GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
🇺🇸美国Fox weather,https://247wlive.foxweather.com/stream/index_1280x720.m3u8
🇺🇸美国Cable News Network,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
🇺🇸美国Pac-12 Network,https://pac12-samsungus.amagi.tv/playlist480_p.m3u8
🇺🇸美国Palm Beaches TV,https://live.feed.thepalmbeaches.tv/index.m3u8
🇺🇸美国Brevard FL,https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/brevardfl/G2111_002/playlist.m3u8
🇮🇳印度 Kappa TV,https://cdn-3.pishow.tv/live/1123/master.m3u8
🇮🇳印度9Bharatvarsh,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9hinjzgtpe/liveabr/pub-iotv9hinjzgtpe/live_720p/chunks.m3u8
🇮🇳印度Moon,http://player.mslivestream.net/mslive/e10bb900976df9177b9a080314f26f86.sdp/index.m3u8
🇮🇳印度INDIA TODAY,https://feeds.intoday.in/hltapps/api/master.m3u8
🇮🇳印度NDTV India,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/ndtvindiamaster.m3u8
🇮🇳印度NDTV 24x7,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/ndtv24x7master.m3u8


甘肃咪咕,#genre#
中国天气,https://live.chinacert.cftest5.cn/cnmg/live/959986621
CCTV1,https://live.chinacert.cftest5.cn/cnmg/live/608807420
CCTV2,https://live.chinacert.cftest5.cn/cnmg/live/631780532
CCTV3,https://live.chinacert.cftest5.cn/cnmg/live/624878271
CCTV4,https://live.chinacert.cftest5.cn/cnmg/live/631780421
CCTV5,https://live.chinacert.cftest5.cn/cnmg/live/641886683
CCTV5+,https://live.chinacert.cftest5.cn/cnmg/live/641886773
CCTV6,https://live.chinacert.cftest5.cn/cnmg/live/624878396
CCTV7,https://live.chinacert.cftest5.cn/cnmg/live/673168121
CCTV8,https://live.chinacert.cftest5.cn/cnmg/live/624878356
CCTV9,https://live.chinacert.cftest5.cn/cnmg/live/673168140
CCTV10,https://live.chinacert.cftest5.cn/cnmg/live/624878405
CCTV11,https://live.chinacert.cftest5.cn/cnmg/live/667987558
CCTV12,https://live.chinacert.cftest5.cn/cnmg/live/673168185
CCTV13,https://live.chinacert.cftest5.cn/cnmg/live/608807423
CCTV14,https://live.chinacert.cftest5.cn/cnmg/live/624878440
CCTV15,https://live.chinacert.cftest5.cn/cnmg/live/673168223
CCTV17,https://live.chinacert.cftest5.cn/cnmg/live/673168256
CCTV4欧洲,https://live.chinacert.cftest5.cn/cnmg/live/608807419
CCTV4美洲,https://live.chinacert.cftest5.cn/cnmg/live/608807416
CGTN外语纪录,https://live.chinacert.cftest5.cn/cnmg/live/609006487
CGTN阿拉伯语,https://live.chinacert.cftest5.cn/cnmg/live/609154345
CGTN西班牙语,https://live.chinacert.cftest5.cn/cnmg/live/609006450
CGTN法语,https://live.chinacert.cftest5.cn/cnmg/live/609006476
CGTN俄语,https://live.chinacert.cftest5.cn/cnmg/live/609006446
老故事,https://live.chinacert.cftest5.cn/cnmg/live/884121956
发现之旅,https://live.chinacert.cftest5.cn/cnmg/live/624878970
中学生,https://live.chinacert.cftest5.cn/cnmg/live/708869532
CGTN,https://live.chinacert.cftest5.cn/cnmg/live/609017205
赛事最经典,https://live.chinacert.cftest5.cn/cnmg/live/646596895
体坛名栏汇,https://live.chinacert.cftest5.cn/cnmg/live/629943305
四海钓鱼,https://live.chinacert.cftest5.cn/cnmg/live/637444975
陕西体育休闲频道,https://live.chinacert.cftest5.cn/cnmg/live/956909356
24小时城市联赛轮播台,https://live.chinacert.cftest5.cn/cnmg/live/915512915
武术世界,https://live.chinacert.cftest5.cn/cnmg/live/958475359
快乐垂钓,https://live.chinacert.cftest5.cn/cnmg/live/961930263
东方卫视,https://live.chinacert.cftest5.cn/cnmg/live/651632648
江苏卫视,https://live.chinacert.cftest5.cn/cnmg/live/623899368
广东卫视,https://live.chinacert.cftest5.cn/cnmg/live/608831231
北京卫视,https://live.chinacert.cftest5.cn/cnmg/live/630287636
辽宁卫视,https://live.chinacert.cftest5.cn/cnmg/live/630291707
河北卫视,https://live.chinacert.cftest5.cn/cnmg/live/962042070
江西卫视,https://live.chinacert.cftest5.cn/cnmg/live/783847495
河南卫视,https://live.chinacert.cftest5.cn/cnmg/live/790187291
陕西卫视,https://live.chinacert.cftest5.cn/cnmg/live/738910838
大湾区卫视,https://live.chinacert.cftest5.cn/cnmg/live/608917627
湖北卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472496
吉林卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472500
青海卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472506
东南卫视,https://live.chinacert.cftest5.cn/cnmg/live/849116810
海南卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472502
海峡卫视,https://live.chinacert.cftest5.cn/cnmg/live/849119120
中国农林卫视,https://live.chinacert.cftest5.cn/cnmg/live/956904896
兵团卫视,https://live.chinacert.cftest5.cn/cnmg/live/956923145
宁夏卫视,https://live.chinacert.cftest5.cn/cnmg/live/738910535
重庆卫视,https://live.chinacert.cftest5.cn/cnmg/live/738910914
三沙卫视,https://live.chinacert.cftest5.cn/cnmg/live/961023778
上海新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/651632657
上视东方影视,https://live.chinacert.cftest5.cn/cnmg/live/617290047
上海第一财经,https://live.chinacert.cftest5.cn/cnmg/live/608780988
南京新闻综合频道,https://live.chinacert.cftest5.cn/cnmg/live/838109047
南京教科频道,https://live.chinacert.cftest5.cn/cnmg/live/838153729
南京十八频道,https://live.chinacert.cftest5.cn/cnmg/live/838151753
体育休闲频道,https://live.chinacert.cftest5.cn/cnmg/live/626064707
江苏城市频道,https://live.chinacert.cftest5.cn/cnmg/live/626064714
江苏国际,https://live.chinacert.cftest5.cn/cnmg/live/626064674
江苏教育,https://live.chinacert.cftest5.cn/cnmg/live/628008321
江苏影视频道,https://live.chinacert.cftest5.cn/cnmg/live/626064697
江苏综艺频道,https://live.chinacert.cftest5.cn/cnmg/live/626065193
公共新闻频道,https://live.chinacert.cftest5.cn/cnmg/live/626064693
盐城新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731825
淮安新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731826
泰州新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731818
连云港新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731715
宿迁新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731832
徐州新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731747
优漫卡通频道,https://live.chinacert.cftest5.cn/cnmg/live/626064703
江阴新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/955227979
南通新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/955227985
宜兴新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/955227996
溧水新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639737327
陕西银龄频道,https://live.chinacert.cftest5.cn/cnmg/live/956909362
陕西都市青春频道,https://live.chinacert.cftest5.cn/cnmg/live/956909358
陕西秦腔频道,https://live.chinacert.cftest5.cn/cnmg/live/956909303
陕西新闻资讯频道,https://live.chinacert.cftest5.cn/cnmg/live/956909289
财富天下,https://live.chinacert.cftest5.cn/cnmg/live/956923159
镇江新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731783
海南广播电视总台新闻频道,https://live.chinacert.cftest5.cn/cnmg/live/962067517
海南广播电视总台自贸频道,https://live.chinacert.cftest5.cn/cnmg/live/962045226
海南广播电视总台社会与法频道,https://live.chinacert.cftest5.cn/cnmg/live/962045223
海南广播电视总台文旅频道,https://live.chinacert.cftest5.cn/cnmg/live/962067526
海南广播电视总台少儿频道,https://live.chinacert.cftest5.cn/cnmg/live/962067523
经典香港电影,https://live.chinacert.cftest5.cn/cnmg/live/625703337
抗战经典影片,https://live.chinacert.cftest5.cn/cnmg/live/617432318
新片放映厅,https://live.chinacert.cftest5.cn/cnmg/live/619495952
CHC影迷电影,https://live.chinacert.cftest5.cn/cnmg/live/952383261
CHC动作电影,https://live.chinacert.cftest5.cn/cnmg/live/644368714
CHC家庭影院,https://live.chinacert.cftest5.cn/cnmg/live/644368373
和美乡途轮播台,https://live.chinacert.cftest5.cn/cnmg/live/713591450
南方影视,https://live.chinacert.cftest5.cn/cnmg/live/614961829
中国航天“逆袭”之路,https://live.chinacert.cftest5.cn/cnmg/live/713600957
CETV1,https://live.chinacert.cftest5.cn/cnmg/live/923287154
CETV2,https://live.chinacert.cftest5.cn/cnmg/live/923287211
CETV4,https://live.chinacert.cftest5.cn/cnmg/live/923287339
山东教育,https://live.chinacert.cftest5.cn/cnmg/live/609154353
熊猫频道01,https://live.chinacert.cftest5.cn/cnmg/live/609158151
熊猫频道1,https://live.chinacert.cftest5.cn/cnmg/live/608933610
熊猫频道2,https://live.chinacert.cftest5.cn/cnmg/live/608933640
熊猫频道3,https://live.chinacert.cftest5.cn/cnmg/live/608934619
熊猫频道4,https://live.chinacert.cftest5.cn/cnmg/live/608934721
熊猫频道5,https://live.chinacert.cftest5.cn/cnmg/live/608935104
熊猫频道6,https://live.chinacert.cftest5.cn/cnmg/live/608935797
熊猫频道7,https://live.chinacert.cftest5.cn/cnmg/live/609169286
熊猫频道8,https://live.chinacert.cftest5.cn/cnmg/live/609169287
熊猫频道9,https://live.chinacert.cftest5.cn/cnmg/live/609169226
熊猫频道10,https://live.chinacert.cftest5.cn/cnmg/live/609169285
最强综艺趴,https://live.chinacert.cftest5.cn/cnmg/live/629942228
嘉佳卡通,https://live.chinacert.cftest5.cn/cnmg/live/614952364
经典动画大集合,https://live.chinacert.cftest5.cn/cnmg/live/629942219
新动漫,https://live.chinacert.cftest5.cn/cnmg/live/961930269
新动力量创一流,https://live.chinacert.cftest5.cn/cnmg/live/713589837
中华特产,https://live.chinacert.cftest5.cn/cnmg/live/959986618
环球旅游,https://live.chinacert.cftest5.cn/cnmg/live/958475356
梨园频道,https://live.chinacert.cftest5.cn/cnmg/live/961930369

湖北咪咕,#genre#
中国天气,http://wfenf.x3322.net:7788/959986621
CCTV1,http://wfenf.x3322.net:7788/608807420
CCTV2,http://wfenf.x3322.net:7788/631780532
CCTV3,http://wfenf.x3322.net:7788/624878271
CCTV4,http://wfenf.x3322.net:7788/631780421
CCTV5,http://wfenf.x3322.net:7788/641886683
CCTV5+,http://wfenf.x3322.net:7788/641886773
CCTV6,http://wfenf.x3322.net:7788/624878396
CCTV7,http://wfenf.x3322.net:7788/673168121
CCTV8,http://wfenf.x3322.net:7788/624878356
CCTV9,http://wfenf.x3322.net:7788/673168140
CCTV10,http://wfenf.x3322.net:7788/624878405
CCTV11,http://wfenf.x3322.net:7788/667987558
CCTV12,http://wfenf.x3322.net:7788/673168185
CCTV13,http://wfenf.x3322.net:7788/608807423
CCTV14,http://wfenf.x3322.net:7788/624878440
CCTV15,http://wfenf.x3322.net:7788/673168223
CCTV17,http://wfenf.x3322.net:7788/673168256
CCTV4欧洲,http://wfenf.x3322.net:7788/608807419
CCTV4美洲,http://wfenf.x3322.net:7788/608807416
CGTN外语纪录,http://wfenf.x3322.net:7788/609006487
CGTN阿拉伯语,http://wfenf.x3322.net:7788/609154345
CGTN西班牙语,http://wfenf.x3322.net:7788/609006450
CGTN法语,http://wfenf.x3322.net:7788/609006476
CGTN俄语,http://wfenf.x3322.net:7788/609006446
老故事,http://wfenf.x3322.net:7788/884121956
发现之旅,http://wfenf.x3322.net:7788/624878970
中学生,http://wfenf.x3322.net:7788/708869532
CGTN,http://wfenf.x3322.net:7788/609017205
赛事最经典,http://wfenf.x3322.net:7788/646596895
体坛名栏汇,http://wfenf.x3322.net:7788/629943305
四海钓鱼,http://wfenf.x3322.net:7788/637444975
陕西体育休闲频道,http://wfenf.x3322.net:7788/956909356
24小时城市联赛轮播台,http://wfenf.x3322.net:7788/915512915
武术世界,http://wfenf.x3322.net:7788/958475359
快乐垂钓,http://wfenf.x3322.net:7788/961930263
东方卫视,http://wfenf.x3322.net:7788/651632648
江苏卫视,http://wfenf.x3322.net:7788/623899368
广东卫视,http://wfenf.x3322.net:7788/608831231
北京卫视,http://wfenf.x3322.net:7788/630287636
辽宁卫视,http://wfenf.x3322.net:7788/630291707
河北卫视,http://wfenf.x3322.net:7788/962042070
江西卫视,http://wfenf.x3322.net:7788/783847495
河南卫视,http://wfenf.x3322.net:7788/790187291
陕西卫视,http://wfenf.x3322.net:7788/738910838
大湾区卫视,http://wfenf.x3322.net:7788/608917627
湖北卫视,http://wfenf.x3322.net:7788/947472496
吉林卫视,http://wfenf.x3322.net:7788/947472500
青海卫视,http://wfenf.x3322.net:7788/947472506
东南卫视,http://wfenf.x3322.net:7788/849116810
海南卫视,http://wfenf.x3322.net:7788/947472502
海峡卫视,http://wfenf.x3322.net:7788/849119120
中国农林卫视,http://wfenf.x3322.net:7788/956904896
兵团卫视,http://wfenf.x3322.net:7788/956923145
宁夏卫视,http://wfenf.x3322.net:7788/738910535
重庆卫视,http://wfenf.x3322.net:7788/738910914
三沙卫视,http://wfenf.x3322.net:7788/961023778
上海新闻综合,http://wfenf.x3322.net:7788/651632657
上视东方影视,http://wfenf.x3322.net:7788/617290047
上海第一财经,http://wfenf.x3322.net:7788/608780988
南京新闻综合频道,http://wfenf.x3322.net:7788/838109047
南京教科频道,http://wfenf.x3322.net:7788/838153729
南京十八频道,http://wfenf.x3322.net:7788/838151753
体育休闲频道,http://wfenf.x3322.net:7788/626064707
江苏城市频道,http://wfenf.x3322.net:7788/626064714
江苏国际,http://wfenf.x3322.net:7788/626064674
江苏教育,http://wfenf.x3322.net:7788/628008321
江苏影视频道,http://wfenf.x3322.net:7788/626064697
江苏综艺频道,http://wfenf.x3322.net:7788/626065193
公共新闻频道,http://wfenf.x3322.net:7788/626064693
盐城新闻综合,http://wfenf.x3322.net:7788/639731825
淮安新闻综合,http://wfenf.x3322.net:7788/639731826
泰州新闻综合,http://wfenf.x3322.net:7788/639731818
连云港新闻综合,http://wfenf.x3322.net:7788/639731715
宿迁新闻综合,http://wfenf.x3322.net:7788/639731832
徐州新闻综合,http://wfenf.x3322.net:7788/639731747
优漫卡通频道,http://wfenf.x3322.net:7788/626064703
江阴新闻综合,http://wfenf.x3322.net:7788/955227979
南通新闻综合,http://wfenf.x3322.net:7788/955227985
宜兴新闻综合,http://wfenf.x3322.net:7788/955227996
溧水新闻综合,http://wfenf.x3322.net:7788/639737327
陕西银龄频道,http://wfenf.x3322.net:7788/956909362
陕西都市青春频道,http://wfenf.x3322.net:7788/956909358
陕西秦腔频道,http://wfenf.x3322.net:7788/956909303
陕西新闻资讯频道,http://wfenf.x3322.net:7788/956909289
财富天下,http://wfenf.x3322.net:7788/956923159
镇江新闻综合,http://wfenf.x3322.net:7788/639731783
海南广播电视总台新闻频道,http://wfenf.x3322.net:7788/962067517
海南广播电视总台自贸频道,http://wfenf.x3322.net:7788/962045226
海南广播电视总台社会与法频道,http://wfenf.x3322.net:7788/962045223
海南广播电视总台文旅频道,http://wfenf.x3322.net:7788/962067526
海南广播电视总台少儿频道,http://wfenf.x3322.net:7788/962067523
经典香港电影,http://wfenf.x3322.net:7788/625703337
抗战经典影片,http://wfenf.x3322.net:7788/617432318
新片放映厅,http://wfenf.x3322.net:7788/619495952
CHC影迷电影,http://wfenf.x3322.net:7788/952383261
CHC动作电影,http://wfenf.x3322.net:7788/644368714
CHC家庭影院,http://wfenf.x3322.net:7788/644368373
和美乡途轮播台,http://wfenf.x3322.net:7788/713591450
南方影视,http://wfenf.x3322.net:7788/614961829
中国航天“逆袭”之路,http://wfenf.x3322.net:7788/713600957
CETV1,http://wfenf.x3322.net:7788/923287154
CETV2,http://wfenf.x3322.net:7788/923287211
CETV4,http://wfenf.x3322.net:7788/923287339
山东教育,http://wfenf.x3322.net:7788/609154353
熊猫频道01,http://wfenf.x3322.net:7788/609158151
熊猫频道1,http://wfenf.x3322.net:7788/608933610
熊猫频道2,http://wfenf.x3322.net:7788/608933640
熊猫频道3,http://wfenf.x3322.net:7788/608934619
熊猫频道4,http://wfenf.x3322.net:7788/608934721
熊猫频道5,http://wfenf.x3322.net:7788/608935104
熊猫频道6,http://wfenf.x3322.net:7788/608935797
熊猫频道7,http://wfenf.x3322.net:7788/609169286
熊猫频道8,http://wfenf.x3322.net:7788/609169287
熊猫频道9,http://wfenf.x3322.net:7788/609169226
熊猫频道10,http://wfenf.x3322.net:7788/609169285
最强综艺趴,http://wfenf.x3322.net:7788/629942228
嘉佳卡通,http://wfenf.x3322.net:7788/614952364
经典动画大集合,http://wfenf.x3322.net:7788/629942219
新动漫,http://wfenf.x3322.net:7788/961930269
新动力量创一流,http://wfenf.x3322.net:7788/713589837
中华特产,http://wfenf.x3322.net:7788/959986618
环球旅游,http://wfenf.x3322.net:7788/958475356
梨园频道,http://wfenf.x3322.net:7788/961930369

河北咪咕,#genre#
中国天气,http://fn.gcl.de5.net:5908/gsh950428/959986621
CCTV1,http://fn.gcl.de5.net:5908/gsh950428/608807420
CCTV2,http://fn.gcl.de5.net:5908/gsh950428/631780532
CCTV3,http://fn.gcl.de5.net:5908/gsh950428/624878271
CCTV4,http://fn.gcl.de5.net:5908/gsh950428/631780421
CCTV5,http://fn.gcl.de5.net:5908/gsh950428/641886683
CCTV5+,http://fn.gcl.de5.net:5908/gsh950428/641886773
CCTV6,http://fn.gcl.de5.net:5908/gsh950428/624878396
CCTV7,http://fn.gcl.de5.net:5908/gsh950428/673168121
CCTV8,http://fn.gcl.de5.net:5908/gsh950428/624878356
CCTV9,http://fn.gcl.de5.net:5908/gsh950428/673168140
CCTV10,http://fn.gcl.de5.net:5908/gsh950428/624878405
CCTV11,http://fn.gcl.de5.net:5908/gsh950428/667987558
CCTV12,http://fn.gcl.de5.net:5908/gsh950428/673168185
CCTV13,http://fn.gcl.de5.net:5908/gsh950428/608807423
CCTV14,http://fn.gcl.de5.net:5908/gsh950428/624878440
CCTV15,http://fn.gcl.de5.net:5908/gsh950428/673168223
